price,comment,shopname,URL,title,pnglink
5199.00,"
								 500+",拍拍二手自营旗舰店,https://item.jd.com/100105415405.html,"拍拍
【准新品】HUAWEI Pura 70 Pro 雪域白 12GB+512GB 超高速风驰闪拍 超聚光微距长焦 华为P70智能手机",https://img10.360buyimg.com/n7/jfs/t1/156053/25/45217/24607/66d91b8fFf04100a5/fc4dd847612fc234.png
6999.00,"
								 2000+",炜东电商旗舰店,https://item.jd.com/10100856413886.html,华为pura70pro+ 新品手机 魅影黑 16+512G,https://img11.360buyimg.com/n7/jfs/t1/239300/40/4957/39959/6628bd44F0a7dc1a6/f9ea20b64910cfc4.jpg
6199.00,"
								 2000+",京联通达旗舰店,https://item.jd.com/10101253672823.html,"爱心东东
华为pura70Pro 新品手机【现货速发】 华为p70系列智能手机 羽砂黑 12GB+512G",https://img13.360buyimg.com/n7/jfs/t1/134142/21/45332/38461/66e2a552Fb2130f32/a8866c8520d86a63.jpg
5999.00,"
								 200+",中企手机专卖店,https://item.jd.com/10106555235252.html,"爱心东东
华为pura70pro【24期|免息】新品华为p70pro手机新机2024上市北斗卫星消息鸿蒙系统HarmonyOS 雪域白12+256G 官方标配",https://img12.360buyimg.com/n7/jfs/t1/70073/1/26444/121754/66b895f1Fe8228ccb/4e22a819c323498f.jpg
5699.00,"
								 5000+",炜东电商旗舰店,https://item.jd.com/10110580843989.html,"爱心东东
华为pura70pro 新品手机 华为p70旗舰手机上市 羽砂黑 12+256G全网通",https://img14.360buyimg.com/n7/jfs/t1/163287/33/45233/38328/6642b95dF2d784739/b8f5c5c5ba5f17f8.jpg
6199.00,"
								 500+",博恒聚优旗舰店,https://item.jd.com/10116502793915.html,华为Pura70pro 新品手机【选24期免息】 华为p70pro旗舰手机 雪域白 12+512GB官方标配,https://img10.360buyimg.com/n7/jfs/t1/217563/27/45666/75916/6715c643F5b63873e/8612de57aebb8804.jpg
5199.00,"
								 2000+",京东手机自营旗舰店,https://item.jd.com/100096453749.html,华为Pura 70 Pro 羽砂黑 12GB 256GB 超聚光微距长焦 P70智能手机【赠服务】,https://img14.360buyimg.com/n7/jfs/t1/168538/29/32003/35556/66bdba4fFf6890aca/b250c0788eb5ca39.jpg
6799.00,"
								 2000+",维利仕旗舰店,https://item.jd.com/10106391792763.html,华为Pura70Pro 【送蓝牙耳机】新品华为手机 超高速风驰闪拍 北斗卫星图片消息 雪域白【Pura70Pro】 12GB+512GB 官方标配【送蓝牙耳机】,https://img13.360buyimg.com/n7/jfs/t1/75573/32/28144/59023/67108d77F429d230f/0b2d7b007cb20212.jpg
7449.00,"
								 5000+",None,https://item.jd.com/100109016992.html,华为Pura 70 Pro+ 魅影黑 16GB 1TB 超聚光微距长焦 双卫星通信 P70智能手机【赠服务】,https://img12.360buyimg.com/n7/jfs/t1/7003/18/24097/38402/66bdbc0cF3c54a608/07b1d152f7094168.jpg
6199.00,"
								 100+",华为手机专卖店,https://item.jd.com/10101449258974.html,华为Pura 70 Pro超高速风驰闪拍 超聚光微距长焦 华为P70智能手机 雪域白 12GB+512GB 官方标配,https://img14.360buyimg.com/n7/jfs/t1/173941/22/47591/45240/66da9ff3F364721dd/560b1b1077771794.jpg
6549.00,"
								 1000+",智能手机经营部,https://item.jd.com/10109871670234.html,华为HUAWEI Pura P70Pro P70系列智能手机 华为2024上市 新款华为旗舰 P70 Pro 雪域白 12+512 全国联保激活,https://img14.360buyimg.com/n7/jfs/t1/17298/27/22162/22216/669f4049F90dd5fb9/7f9747e2b9a68ffc.jpg
6199.00,"
								 2000+",华为鸿信专卖店,https://item.jd.com/10101423815391.html,"爱心东东
华为pura70 pro 手机 新品旗舰北斗卫星图片消息p70 雪域白 12GB+512GB 官方标配",https://img11.360buyimg.com/n7/jfs/t1/223107/25/38515/31377/66209edeF58ab4d0d/ef32622c498ddbbf.jpg
5899.00,"
								 26",京国备库拼购店,https://item.jd.com/10108631063132.html,华为Pura 70 Pro+手机鸿蒙系统 北斗卫星消息 华为P70Pro+ 华为手机 弦乐白 16+512 99新,https://img12.360buyimg.com/n7/jfs/t1/195290/29/47728/191903/66879a16F83943d19/98e32a4d2bb35e04.png
1239.00,"
								 1000+",京联数科旗舰店,https://item.jd.com/10099942150458.html,华为智选 Hi畅享70 Pro 5G新品【6期免息】18天超长待机鸿蒙生态智能手机 曜金黑 256GB,https://img13.360buyimg.com/n7/jfs/t1/128305/34/49421/79403/6711cf3eF1eb4ec9e/9fe486c04378663d.jpg
6199.00,"
								 3",华为官方旗舰店,https://item.jd.com/10117675548119.html,华为Pura 70 Pro 超高速风驰闪拍 超聚光微距长焦 华为P70智能手机 雪域白 12GB+512GB,https://img14.360buyimg.com/n7/jfs/t1/216993/14/45158/33531/6713b19eF5e4ab44a/48921410ee262cb6.jpg
5399.00,"
								 3",青花瓷运手机专营店,https://item.jd.com/10118840372976.html,华为pura70pro新品手机【24期免息】华为p70pro新机2024上市北斗卫星消息鸿蒙系统HarmonyOS 羽纱黑 12G+512G权益版,https://img11.360buyimg.com/n7/jfs/t1/101275/37/53293/76090/670de045Fe446a413/31d24e60514c0455.jpg
5257.00,"
								 22",嘉鑫数码经营部小店,https://item.jd.com/10105872882770.html,华为新品华为 Pura P70 Pro  P70系列智能手机 华为2024新款上市 P70 Pro羽砂黑 12+512GB 官方标配,https://img10.360buyimg.com/n7/jfs/t1/181275/13/40675/54334/66613a60Fd9fc8aad/48e3f3bf5b309a7b.jpg
5499.00,"
								 1",京国备库拼购店,https://item.jd.com/10109787931669.html,华为Pura 70 Pro  超高速风驰闪拍 北斗卫星消息 华为P70Pro 华为手机 羽砂黑 12GB+512GB 99新,https://img14.360buyimg.com/n7/jfs/t1/249070/14/15156/17071/66961a27F7dd0cf63/03bfbd773b218db9.jpg
5399.00,"
								 10",南方小二经营部,https://item.jd.com/10109672516979.html,华为Pura 70 Pro+手机鸿蒙系统 北斗卫星消息 华为P70Pro+ 华为手机 弦乐白 16+512 99新,https://img14.360buyimg.com/n7/jfs/t1/234729/24/22370/191903/6694b027Fec7e3e7f/b7fffb883753d61a.png
6199.00,"
								 5000+",华为礼象专卖店,https://item.jd.com/10100881427943.html,华为pura70pro 新品手机上市 羽砂黑 12GB+512GB 官方标配,https://img13.360buyimg.com/n7/jfs/t1/244650/16/7724/38723/6620b1a4F41de9fb4/512ac9033c9123ef.jpg
6199.00,"
								 10万+",华为京东自营官方旗舰店,https://item.jd.com/100107613718.html,HUAWEI Pura 70 Pro 雪域白 12GB+512GB 超高速风驰闪拍 超聚光微距长焦 华为P70智能手机|华为大额券,https://img13.360buyimg.com/n7/jfs/t1/198618/15/46197/47555/671222f4F78c3bbda/fcb58e5a55e5dd15.jpg
5429.00,"
								 2000+",华为移动京东自营专卖店,https://item.jd.com/100096052997.html,HUAWEIPura 70 Pro 羽砂黑12GB+512GB 超高速风驰闪拍 超聚光微距长焦 华为P70智能手机,https://img12.360buyimg.com/n7/jfs/t1/223466/12/30966/30096/662b0815F5e4d9dd2/4adf66c459b14b9d.jpg
7199.00,"
								 10万+",华为京东自营官方旗舰店,https://item.jd.com/100107613744.html,HUAWEI Pura 70 Pro+ 魅影黑 16GB+512GB 超高速风驰闪拍 超聚光微距长焦华为P70智能手机|华为大额券,https://img14.360buyimg.com/n7/jfs/t1/248902/30/21359/53284/671223baF8065fbee/6f42063ab1daf9fd.jpg
5555.00,"
								 2000+",None,https://item.jd.com/100094995991.html,HUAWEIPura 70 Pro 罗兰紫 12GB+512GB 超高速风驰闪拍 超聚光微距长焦 华为P70智能手机,https://img11.360buyimg.com/n7/jfs/t1/187434/20/45057/38466/6625db9cF7bf78953/1b3b853e5bbf7d06.jpg
6189.00,"
								 1000+",None,https://item.jd.com/100106836718.html,HUAWEIPura 70 Pro+ 弦乐白 16GB+512GB 超高速风驰闪拍 超聚光微距长焦 双卫星通信 华为P70智能手机,https://img13.360buyimg.com/n7/jfs/t1/114916/8/47675/22787/66d12cc5Fea080806/20cf49d9db2dc26d.jpg
6199.00,"
								 500+",华为大鹏专卖店,https://item.jd.com/10101437755239.html,华为pura70pro 新品手机 华为p70智能手机 羽砂黑 12GB+512G 官方标配,https://img14.360buyimg.com/n7/jfs/t1/108741/21/49985/38723/6620c68eF0b877b2e/2ba217596e0de856.jpg
5899.00,"
								 500+",运营商京东自营专区,https://item.jd.com/100107024194.html,华为（HUAWEI）华为HUAWEI Pura 70 Pro 雪域白 12GB+512GB  华为P70手机,https://img14.360buyimg.com/n7/jfs/t1/165810/29/49519/44841/670f9470F5ea1f597/a0a945d545513105.jpg
5699.00,"
								 500+",京东电竞手机官方旗舰店,https://item.jd.com/10118372682669.html,华为pura70pro 华为手机 华为P70 鸿蒙系统 雪域白 12GB+256GB 官方标配,https://img14.360buyimg.com/n7/jfs/t1/196528/16/47977/45222/670a27b7Fd9cc704a/db11943b8c26a132.jpg
5570.00,"
								 22",京冠之家经营部,https://item.jd.com/10103449005156.html,华为【现货速发】华为HUAWEIPura 70 Pro 全新未激活 P70 Pro 羽砂黑 12GB+512GB现货速发 官方标配,https://img11.360buyimg.com/n7/jfs/t1/220820/1/39799/35509/66403f38Ff3729e64/345c150a3e872ac7.png
7161.00,"
								 64",华耀手机经营部,https://item.jd.com/10101876552917.html,HUAWEI Pura 70 Pro+ 超聚光微距长焦 双卫星通信 华为P70手机 魅影黑 16+512GB 官方标配,https://img12.360buyimg.com/n7/jfs/t1/239242/29/7950/44367/6628771dFfa7c0a4d/af89e990aa44fd10.jpg
5199.00,"
								 500+",拍拍二手自营旗舰店,https://item.jd.com/100105415405.html,"拍拍
【准新品】HUAWEI Pura 70 Pro 雪域白 12GB+512GB 超高速风驰闪拍 超聚光微距长焦 华为P70智能手机",https://img10.360buyimg.com/n7/jfs/t1/156053/25/45217/24607/66d91b8fFf04100a5/fc4dd847612fc234.png
6999.00,"
								 2000+",炜东电商旗舰店,https://item.jd.com/10100856413886.html,华为pura70pro+ 新品手机 魅影黑 16+512G,https://img11.360buyimg.com/n7/jfs/t1/239300/40/4957/39959/6628bd44F0a7dc1a6/f9ea20b64910cfc4.jpg
6199.00,"
								 2000+",京联通达旗舰店,https://item.jd.com/10101253672823.html,"爱心东东
华为pura70Pro 新品手机【现货速发】 华为p70系列智能手机 羽砂黑 12GB+512G",https://img13.360buyimg.com/n7/jfs/t1/134142/21/45332/38461/66e2a552Fb2130f32/a8866c8520d86a63.jpg
5999.00,"
								 200+",中企手机专卖店,https://item.jd.com/10106555235252.html,"爱心东东
华为pura70pro【24期|免息】新品华为p70pro手机新机2024上市北斗卫星消息鸿蒙系统HarmonyOS 雪域白12+256G 官方标配",https://img12.360buyimg.com/n7/jfs/t1/70073/1/26444/121754/66b895f1Fe8228ccb/4e22a819c323498f.jpg
5699.00,"
								 5000+",炜东电商旗舰店,https://item.jd.com/10110580843989.html,"爱心东东
华为pura70pro 新品手机 华为p70旗舰手机上市 羽砂黑 12+256G全网通",https://img14.360buyimg.com/n7/jfs/t1/163287/33/45233/38328/6642b95dF2d784739/b8f5c5c5ba5f17f8.jpg
6199.00,"
								 500+",博恒聚优旗舰店,https://item.jd.com/10116502793915.html,华为Pura70pro 新品手机【选24期免息】 华为p70pro旗舰手机 雪域白 12+512GB官方标配,https://img10.360buyimg.com/n7/jfs/t1/217563/27/45666/75916/6715c643F5b63873e/8612de57aebb8804.jpg
5199.00,"
								 2000+",京东手机自营旗舰店,https://item.jd.com/100096453749.html,华为Pura 70 Pro 羽砂黑 12GB 256GB 超聚光微距长焦 P70智能手机【赠服务】,https://img14.360buyimg.com/n7/jfs/t1/168538/29/32003/35556/66bdba4fFf6890aca/b250c0788eb5ca39.jpg
6799.00,"
								 2000+",维利仕旗舰店,https://item.jd.com/10106391792763.html,华为Pura70Pro 【送蓝牙耳机】新品华为手机 超高速风驰闪拍 北斗卫星图片消息 雪域白【Pura70Pro】 12GB+512GB 官方标配【送蓝牙耳机】,https://img13.360buyimg.com/n7/jfs/t1/75573/32/28144/59023/67108d77F429d230f/0b2d7b007cb20212.jpg
7449.00,"
								 5000+",None,https://item.jd.com/100109016992.html,华为Pura 70 Pro+ 魅影黑 16GB 1TB 超聚光微距长焦 双卫星通信 P70智能手机【赠服务】,https://img12.360buyimg.com/n7/jfs/t1/7003/18/24097/38402/66bdbc0cF3c54a608/07b1d152f7094168.jpg
6199.00,"
								 100+",华为手机专卖店,https://item.jd.com/10101449258974.html,华为Pura 70 Pro超高速风驰闪拍 超聚光微距长焦 华为P70智能手机 雪域白 12GB+512GB 官方标配,https://img14.360buyimg.com/n7/jfs/t1/173941/22/47591/45240/66da9ff3F364721dd/560b1b1077771794.jpg
6549.00,"
								 1000+",智能手机经营部,https://item.jd.com/10109871670234.html,华为HUAWEI Pura P70Pro P70系列智能手机 华为2024上市 新款华为旗舰 P70 Pro 雪域白 12+512 全国联保激活,https://img14.360buyimg.com/n7/jfs/t1/17298/27/22162/22216/669f4049F90dd5fb9/7f9747e2b9a68ffc.jpg
6199.00,"
								 2000+",华为鸿信专卖店,https://item.jd.com/10101423815391.html,"爱心东东
华为pura70 pro 手机 新品旗舰北斗卫星图片消息p70 雪域白 12GB+512GB 官方标配",https://img11.360buyimg.com/n7/jfs/t1/223107/25/38515/31377/66209edeF58ab4d0d/ef32622c498ddbbf.jpg
5899.00,"
								 26",京国备库拼购店,https://item.jd.com/10108631063132.html,华为Pura 70 Pro+手机鸿蒙系统 北斗卫星消息 华为P70Pro+ 华为手机 弦乐白 16+512 99新,https://img12.360buyimg.com/n7/jfs/t1/195290/29/47728/191903/66879a16F83943d19/98e32a4d2bb35e04.png
1239.00,"
								 1000+",京联数科旗舰店,https://item.jd.com/10099942150458.html,华为智选 Hi畅享70 Pro 5G新品【6期免息】18天超长待机鸿蒙生态智能手机 曜金黑 256GB,https://img13.360buyimg.com/n7/jfs/t1/128305/34/49421/79403/6711cf3eF1eb4ec9e/9fe486c04378663d.jpg
6199.00,"
								 3",华为官方旗舰店,https://item.jd.com/10117675548119.html,华为Pura 70 Pro 超高速风驰闪拍 超聚光微距长焦 华为P70智能手机 雪域白 12GB+512GB,https://img14.360buyimg.com/n7/jfs/t1/216993/14/45158/33531/6713b19eF5e4ab44a/48921410ee262cb6.jpg
5399.00,"
								 3",青花瓷运手机专营店,https://item.jd.com/10118840372976.html,华为pura70pro新品手机【24期免息】华为p70pro新机2024上市北斗卫星消息鸿蒙系统HarmonyOS 羽纱黑 12G+512G权益版,https://img11.360buyimg.com/n7/jfs/t1/101275/37/53293/76090/670de045Fe446a413/31d24e60514c0455.jpg
5257.00,"
								 22",嘉鑫数码经营部小店,https://item.jd.com/10105872882770.html,华为新品华为 Pura P70 Pro  P70系列智能手机 华为2024新款上市 P70 Pro羽砂黑 12+512GB 官方标配,https://img10.360buyimg.com/n7/jfs/t1/181275/13/40675/54334/66613a60Fd9fc8aad/48e3f3bf5b309a7b.jpg
5499.00,"
								 1",京国备库拼购店,https://item.jd.com/10109787931669.html,华为Pura 70 Pro  超高速风驰闪拍 北斗卫星消息 华为P70Pro 华为手机 羽砂黑 12GB+512GB 99新,https://img14.360buyimg.com/n7/jfs/t1/249070/14/15156/17071/66961a27F7dd0cf63/03bfbd773b218db9.jpg
5399.00,"
								 10",南方小二经营部,https://item.jd.com/10109672516979.html,华为Pura 70 Pro+手机鸿蒙系统 北斗卫星消息 华为P70Pro+ 华为手机 弦乐白 16+512 99新,https://img14.360buyimg.com/n7/jfs/t1/234729/24/22370/191903/6694b027Fec7e3e7f/b7fffb883753d61a.png
